timestamp,gala_gopher_cpu_total_used_per,gala_gopher_block_read_bytes,gala_gopher_block_write_bytes,gala_gopher_cpu_iowait_msec,gala_gopher_cpu_irq_msec,gala_gopher_cpu_net_rx,gala_gopher_cpu_rcu,gala_gopher_cpu_sched,gala_gopher_cpu_softirq_msec,gala_gopher_cpu_system_msec,gala_gopher_cpu_timer,gala_gopher_cpu_user_msec,gala_gopher_fs_Free,gala_gopher_fs_IFree,gala_gopher_fs_IUsed,gala_gopher_fs_UsePer,gala_gopher_fs_Used,gala_gopher_mem_active_kB,gala_gopher_mem_available_kB,gala_gopher_mem_buffers_kB,gala_gopher_mem_cache_kB,gala_gopher_mem_free_kB,gala_gopher_mem_inactive_kB,gala_gopher_mem_swap_free_kB,gala_gopher_mem_swap_util,gala_gopher_mem_util,gala_gopher_net_tcp_curr_estab,gala_gopher_net_tcp_in_segs,gala_gopher_net_tcp_out_segs,gala_gopher_net_tcp_retrans_segs,gala_gopher_net_udp_indata_grams,gala_gopher_net_udp_outdata_grams,gala_gopher_nic_rx_bytes,gala_gopher_nic_rx_packets,gala_gopher_nic_rxspeed_KB,gala_gopher_nic_tx_bytes,gala_gopher_nic_tx_packets,gala_gopher_nic_txspeed_KB
1682719800,34.73,0,286720,10,20,149,783,391,10,200,152,240,2864312,818476,724,10,284620,11016964,734304,19500,2488044,157912,4236240,0,100,83.07,49,323,325,0,0,0,1012,6,0.2,0,0,0
1682720100,34.92,0,348160,10,30,138,974,414,0,270,221,420,2864312,818476,724,10,284620,11014924,805348,19568,2427260,294116,4102816,0,100,82.59,49,340,342,0,0,0,3678,13,0.72,0,0,0
1682720400,34.06,0,253952,0,20,174,747,358,10,100,253,420,2864312,818476,724,10,284620,11013656,825092,20584,2496060,242352,4154116,0,100,82.48,47,458,460,0,0,0,1803,9,0.35,0,0,0
1682720700,33.29,0,2469888,0,20,181,525,321,10,140,294,340,2864312,818476,724,10,284620,11000076,806312,21468,2534936,184256,4225480,0,100,82.59,47,454,456,0,0,0,2066,14,0.4,0,0,0
1682721000,38.59,2306048,618496,0,20,274,1290,322,10,110,191,1430,2864312,818476,724,10,284620,10981936,806500,21876,2524268,196844,4234832,0,100,82.58,49,4285,4289,0,0,0,4847,16,0.95,0,0,0
1682721300,33.92,12288,421888,20,10,281,958,392,10,240,269,440,2856120,818476,724,10,292812,10972260,781752,20328,2509020,198492,4240276,0,100,82.67,47,474,478,0,0,0,1095,6,0.21,0,0,0
1682721600,39.87,0,1966080,0,20,221,1404,402,0,220,112,1380,2856120,818476,724,10,292812,10970780,775012,19824,2513636,188344,4253152,0,100,82.71,53,4228,4230,0,0,0,2682,22,0.52,0,0,0
1682796300,20.34,0,49152,10,10,23,1009,271,0,380,228,220,3139972,818516,684,1,8960,314088,12022416,37476,1729980,10444912,4756516,8179708,0,22.43,9,173,173,0,0,0,3798,14,0.74,0,0,0
1682796600,19.46,0,143360,0,20,9,1540,91,0,280,78,2320,3131780,818516,684,1,17152,319872,12001980,39120,1739360,10420456,4773956,8179708,0,22.52,7,177,177,0,0,0,2035,12,0.4,0,0,0
1682796900,44.36,0,167936,0,30,2,1161,323,10,410,148,570,3131772,818510,690,1,17160,1352928,10649492,41888,5070144,5727872,8415384,8179708,0,31.15,7,199,199,0,0,0,1902,7,0.37,0,0,0
1682797200,46.55,2166784,208896,10,30,4,1601,163,10,740,79,3010,3131772,818510,690,1,17160,1353908,10475020,43208,5201324,5418512,8714968,8179708,0,32.28,7,217,217,0,0,0,4813,18,0.94,0,0,0
1682797500,46.05,0,135168,10,30,30,1425,380,0,480,227,1290,3123584,818512,688,1,25348,1354376,10581764,44552,5338740,5392760,8732032,8179708,0,31.56,7,157,157,0,0,0,1365,8,0.27,0,0,0
1682797800,43.21,0,249856,0,30,0,1580,313,0,510,167,1850,3123584,818512,688,1,25348,1352924,10572568,45860,5470300,5248812,8871900,8179708,0,31.63,7,241,241,0,0,0,3049,19,0.6,0,0,0
1682798100,45.82,1429504,27213824,10,50,115,1306,514,0,400,445,270,3123580,818510,690,1,25352,1375600,10463344,47260,5602088,5013672,9078480,8179708,0,32.28,7,249,249,0,0,0,5291,37,1.03,0,0,0
1682798400,23.02,0,139264,0,30,6,1408,139,10,350,92,1600,3115388,818510,690,2,33544,1680684,10604036,49584,6257192,4501348,9274456,8179708,0,31.35,7,159,159,0,0,0,4847,19,0.95,0,0,0
1682798700,20.74,0,335872,20,10,15,764,260,0,270,285,440,3115392,818512,688,2,33540,1682260,10641060,50896,6388664,4402688,9365672,8179708,0,31.14,7,245,245,0,0,0,1960,9,0.38,0,0,0
1682799000,19.42,0,27066368,0,20,6,1213,286,0,340,316,1170,3108796,818512,688,2,40136,1683612,10623952,52176,6526772,4250836,9509220,8179708,0,31.22,9,153,153,0,0,0,4915,31,0.96,0,0,0
1682799300,20.18,0,110592,0,20,3,1207,179,10,330,121,1330,3100600,818509,691,2,48332,1685744,10580324,53408,6666456,4072592,9679292,8179708,0,31.45,7,185,185,0,0,0,1731,7,0.34,0,0,0
1682799600,21.67,0,36864,0,10,2,787,209,10,270,152,680,3100604,818511,689,2,48328,1687100,10567976,54688,6798048,3925524,9817460,8179708,0,31.54,7,241,241,0,0,0,2685,9,0.52,0,0,0
1682799900,21.53,0,118784,10,20,108,975,285,0,350,160,230,3100604,818511,689,2,48328,1688608,10564452,56120,6926760,3791064,9944664,8179708,0,31.57,7,203,203,0,0,0,4951,24,0.97,0,0,0
1682800200,22.73,0,77824,0,10,9,1103,312,0,430,285,140,3092408,818509,691,2,56524,1689928,10497708,57420,7063808,3592304,10137380,8179708,0,31.95,7,158,158,0,0,0,3019,19,0.59,0,0,0
1682800500,20.49,0,65536,0,10,11,1359,182,10,360,58,1130,3092412,818511,689,2,56520,1691208,10482328,58660,7195284,3441308,10279372,8179708,0,32.07,7,239,239,0,0,0,2272,14,0.44,0,0,0
1682800800,18.49,0,196608,0,20,163,803,250,0,310,98,140,3084220,818511,689,3,64712,1692636,10377060,60068,7335232,3200976,10512012,8179708,0,32.7,7,285,285,0,0,0,3838,14,0.75,0,0,0
1682801100,23.43,0,69632,10,10,6,907,218,10,450,177,130,3084216,818509,691,3,64716,2161424,10269844,61572,7491740,2933516,10303324,8179708,0,33.39,7,207,207,0,0,0,4995,22,0.98,0,0,0
1682801400,21.28,0,65536,10,20,60,830,248,0,370,84,150,3084212,818508,692,3,64720,2163936,10348372,62936,7623328,2877180,10351564,8179708,0,32.91,8,167,167,0,0,0,1616,6,0.32,0,0,0
1682801700,18.68,0,368640,10,20,62,847,387,0,290,480,120,3076024,818510,690,3,72908,2165340,10341900,64264,7760524,2739532,10477968,8179708,0,32.9,15,502,558,36,0,0,33799,372,6.6,563488,248,110.06
1682802000,23,0,163840,10,30,11,925,306,0,390,277,160,3076020,818508,692,3,72912,2172740,10218128,65528,7892280,2480864,10723712,8179708,0,33.7,8,312,312,0,0,0,2335,8,0.46,0,0,0
1682802300,19.03,0,323584,20,20,3,1240,180,0,370,50,1190,3069424,818508,692,3,79508,2185940,10295652,67596,8026352,2416476,10767732,8179708,0,33.24,8,175,175,0,1,1,3680,19,0.72,90,1,0.02
1682802600,18.67,0,69632,30,20,0,755,347,0,340,571,100,3069428,818510,690,3,79504,2187424,10276776,69024,8157936,2262712,10912668,8179708,0,33.38,10,237,237,0,0,0,3804,15,0.74,0,0,0
1682802900,23.58,0,135168,0,20,62,1515,201,10,380,250,2030,3061232,818507,693,3,87700,2214152,10170504,70408,8297680,2021608,11120676,8179708,0,34.01,10,205,205,0,0,0,3401,24,0.66,0,0,0
1682803200,23.12,0,65536,10,20,58,933,223,0,420,137,200,3061232,818507,693,3,87700,2215936,10215620,71896,8429332,1931684,11203620,8179708,0,33.74,8,239,239,0,0,0,2656,20,0.52,0,0,0
1682803500,18.31,0,26632192,0,20,19,1613,143,10,280,49,2080,3053044,818509,691,4,95888,2217452,10277688,73412,8567888,1861040,11266164,8179708,0,33.3,8,187,187,0,0,0,5773,28,1.13,0,0,0
1682803800,20.11,0,26824704,70,30,0,1018,421,0,380,484,130,3053040,818507,693,4,95892,2236944,10254372,74864,8697800,1702872,11394008,8179708,0,33.47,6,174,174,0,0,0,2215,14,0.43,0,0,0
1682804100,23.62,0,61440,0,30,4,1756,95,0,300,62,2710,3053040,818507,693,4,95892,2238388,10202380,76288,8827752,1514816,11573556,8179708,0,33.83,6,241,241,0,0,0,2377,9,0.46,0,0,0
1682804400,18.81,0,126976,20,20,0,929,395,10,340,453,110,3044848,818507,693,4,104084,2239884,10236876,77764,8963584,1416520,11667084,8179708,0,33.58,6,173,173,0,0,0,4799,18,0.94,0,0,0
1682804700,22.99,0,57344,0,20,113,826,181,0,310,109,780,3044852,818509,691,4,104080,2241332,10258872,79176,9093832,1303152,11770308,8179708,0,33.46,6,229,227,0,0,0,4460,29,0.87,1539,4,0.3
1682805000,19.42,0,40960,10,20,189,1111,218,10,370,71,360,3044852,818509,691,4,104080,2242752,10265896,80600,9198368,1201196,11864868,8179708,0,33.44,7,226,225,0,0,0,2481,14,0.48,174,3,0.03
1682805300,24.03,0,126976,0,30,10,1793,95,0,320,48,2810,3036656,818507,693,4,112276,2244244,10137260,82072,9362712,911532,12146428,8179708,0,34.22,6,174,174,0,0,0,4391,15,0.86,0,0,0
1682805600,19.39,0,25698304,10,20,11,1316,181,0,360,94,1090,3036660,818509,691,4,112272,2245640,10246748,83444,9467192,912172,12137660,8179708,0,33.55,8,195,195,0,0,0,1915,9,0.37,0,0,0
1682805900,23.14,0,139264,0,30,4,1919,160,10,380,58,2490,3030060,818507,693,4,118872,2247156,10195128,84952,9630104,697228,12346964,8179708,0,33.87,6,162,162,0,0,0,3090,11,0.6,0,0,0
1682806200,21.32,0,208896,0,20,4,1172,99,0,300,40,1660,3021872,818508,692,5,127060,2301768,10214212,86380,9742908,607208,12373624,8179708,0,33.71,8,215,215,0,0,0,4272,14,0.83,0,0,0
1682806500,18.31,0,356352,0,10,213,657,233,10,280,106,240,3021872,818508,692,5,127060,2303228,10206792,87812,9873440,464104,12510456,8179708,0,33.78,6,245,245,0,0,0,1959,9,0.38,0,0,0
1682806800,25.06,0,229376,0,20,11,889,377,0,380,522,330,3021868,818506,694,5,127064,2304664,10113284,89244,10003980,227744,12738908,8179708,0,34.45,6,188,187,1,0,0,2681,13,0.52,0,0,0
1682807100,21.71,0,188416,0,20,122,943,262,0,320,216,260,3013680,818508,692,5,135252,2319060,10287980,89468,10100420,293484,12751604,8179708,0,33.42,8,199,199,0,0,0,4397,16,0.86,0,0,0
1682807400,18.36,0,184320,0,20,5,1635,166,0,330,96,2070,3013680,818508,692,5,135252,2299416,10282960,90168,10087512,294852,12765888,8178416,0.02,33.49,7,221,221,0,0,0,2565,12,0.5,42,1,0.01
1682807700,20.26,0,290816,0,20,2,1382,282,0,350,269,1150,3005488,818508,692,5,143444,2279904,10270204,90808,10100736,270944,12804028,8177904,0.02,33.55,7,194,190,0,0,0,4046,26,0.79,2235,9,0.44
1682808000,23.17,0,188416,0,20,11,1320,113,0,320,42,1830,3005484,818506,694,5,143448,2250992,10170440,92232,10066208,199364,12902772,8176612,0.04,34.21,7,191,191,0,1,1,4902,23,0.96,174,3,0.03
1682808300,23.53,0,200704,0,20,2,981,182,10,310,129,1050,3005484,818506,694,5,143448,2224092,10168212,93684,10080436,176880,12948452,8175844,0.05,34.26,7,194,194,0,0,0,2793,11,0.55,66,1,0.01
1682808600,22.05,0,286720,0,20,248,1908,179,10,380,86,2210,2997296,818508,692,5,151636,2193540,10264556,95324,10046320,309084,12842768,8174808,0.06,33.62,8,695,693,72,0,0,40800,497,7.97,664281,326,129.74
1682808900,18.31,0,294912,10,10,15,796,246,0,320,158,210,2997296,818508,692,5,151636,2178308,10302928,96776,9981496,292748,12872412,8120992,0.72,34.13,10,185,185,0,0,0,3925,16,0.77,132,2,0.03
1682809200,19.55,0,516096,10,20,75,929,333,0,350,288,130,2990700,818508,692,6,158232,2280816,10337568,98192,9529728,779060,12279096,8084948,1.16,33.9,9,193,193,0,0,0,1776,8,0.35,0,0,0
1682809500,19.6,0,81920,20,20,67,799,214,0,260,99,310,2990700,818508,692,6,158232,2285372,10337260,99760,9664792,637300,12411956,8084948,1.16,33.93,7,136,136,0,0,0,2972,18,0.58,42,1,0.01
1682809800,23.36,0,204800,0,20,42,1155,171,0,410,100,1240,2982504,818505,695,6,166428,2287292,10236952,101240,9803896,400880,12639880,8084948,1.16,34.54,7,199,199,0,0,0,5413,19,1.06,0,0,0
1682810100,18.37,0,241664,10,20,38,1020,220,0,310,103,920,2982508,818507,693,6,166424,2288780,10316452,102708,9934864,345624,12686372,8084948,1.16,34.05,9,240,240,0,0,0,2395,9,0.47,66,1,0.01
1682810400,21.04,0,126976,10,30,8,953,259,10,400,74,140,2974312,818505,695,6,174620,2273468,10289928,104056,9994936,261828,12779700,8066920,1.38,34.19,7,175,175,0,0,0,1957,10,0.38,0,0,0
1682810700,23.48,0,282624,20,20,521,1343,312,10,360,169,370,2974316,818507,693,6,174616,2255284,10339428,105616,10021132,280536,12775264,8043480,1.67,33.9,10,682,682,62,0,0,41792,494,8.16,640185,304,125.04
1682811000,28.48,0,471040,10,20,2048,784,311,20,340,154,830,2974316,818507,693,6,174616,2242708,10353260,107020,10019308,293728,12774804,8028548,1.85,33.82,10,2557,4142,184,0,0,158815,2211,31.02,5155941,2224,1007.02
1682811300,19.83,0,421888,0,20,11,1021,254,0,380,139,120,2966124,818507,693,6,182808,2225484,10369220,108384,10035364,297996,12786400,8003316,2.16,33.68,7,245,245,0,0,0,2900,9,0.57,0,0,0
1682811600,18.17,0,299008,10,20,3,1127,274,0,270,326,1080,2966120,818505,695,6,182812,2204620,10375580,109716,10065420,271232,12832384,7990188,2.32,33.65,7,149,149,0,0,0,3435,14,0.67,0,0,0
1682811900,20.44,4096,26738688,20,20,90,1165,388,10,320,297,120,2966124,818507,693,6,182808,3032128,10466096,110932,9760488,700632,11585876,7913444,3.26,32.85,7,221,235,0,18,18,26556,61,5.19,6161,60,1.2
1682812200,18.9,0,26804224,0,20,86,1133,178,10,270,114,1100,2957928,818505,695,7,191004,3044220,10441092,112308,9927040,485784,11784124,7913444,3.26,33.15,7,204,204,0,0,0,2504,10,0.49,66,1,0.01
1682812500,21.37,0,81920,10,20,6,1376,134,10,270,144,2150,2957932,818507,693,7,191000,3048680,10454796,113756,10072128,349896,11912244,7913444,3.26,33.08,7,153,153,0,0,0,4674,13,0.91,0,0,0
1682812800,23.66,0,405504,0,10,3,856,117,10,330,36,910,2951336,818507,693,7,197596,3149524,10451160,115116,10143340,283340,11875676,7912676,3.26,33.05,7,237,237,0,0,0,4326,15,0.84,66,1,0.01
1682813100,19.09,0,151552,0,20,58,875,274,0,300,171,150,2943144,818506,694,7,205788,3368020,10445692,116468,10147212,282164,11658988,7910872,3.29,33.02,9,351,351,0,0,0,2665,20,0.52,0,0,0
1682813400,17.83,0,200704,0,20,10,821,316,10,320,272,120,2943144,818506,694,7,205788,3516032,10438992,117760,10125852,295440,11497088,7906496,3.34,33.06,7,208,208,0,0,0,3749,14,0.73,66,1,0.01
1682813700,19.39,0,102400,0,20,4,1101,139,0,260,69,1280,2943144,818506,694,7,205788,3649016,10447016,119044,10145640,281476,11378816,7901340,3.4,33.02,9,203,203,0,0,0,2014,8,0.39,0,0,0
1682814000,24.22,0,114688,0,30,5,1674,203,0,370,185,2260,2934948,818504,696,7,213984,3776816,10392792,120432,10152932,226316,11311236,7884092,3.61,33.31,9,239,239,0,0,0,2737,14,0.53,42,1,0.01
1682814300,23.46,0,114688,10,20,8,903,376,0,450,458,150,2934948,818504,696,7,213984,3857224,10347944,121828,10155200,178268,11276308,7883324,3.62,33.59,7,237,237,0,0,0,4878,24,0.95,0,0,0
1682814600,23.23,0,212992,0,10,3,1325,180,0,380,65,1140,2926756,818504,696,8,222176,4195556,10357924,122436,10132556,224760,10894948,7868904,3.8,33.44,7,242,242,0,0,0,1909,10,0.37,66,1,0.01
1682814900,18.54,0,155648,20,10,151,662,227,10,270,59,120,2926760,818506,694,8,222172,4251960,10464620,123552,10170988,289412,10772656,7868380,3.81,32.78,7,241,241,0,0,0,2081,9,0.41,0,0,0
1682815200,19.38,0,413696,60,20,0,905,227,10,370,115,260,2926756,818504,696,8,222176,4280856,10457264,124708,10167964,283408,10749864,7853192,3.99,32.83,7,313,313,0,0,0,5813,29,1.14,0,0,0
1682815500,20.78,0,425984,0,10,2,1089,257,0,320,279,770,2918568,818506,694,8,230364,4344800,10465116,125396,10177008,289228,10678496,7852680,4,32.73,7,225,225,0,0,0,1616,6,0.32,0,0,0
1682815800,22.83,0,188416,10,20,2,1291,182,10,410,54,1200,2918564,818504,696,8,230368,4424608,10425148,127356,10110224,313884,10575316,7848048,4.05,32.98,7,181,181,0,0,0,2596,10,0.51,0,0,0
1682816100,23.29,0,110592,0,20,121,1635,161,0,370,176,2160,2911968,818504,696,8,236964,4474712,10421496,128232,10168444,257232,10576048,7847268,4.06,32.97,7,359,359,0,0,0,1307,5,0.26,0,0,0
1682816400,23.67,0,180224,0,20,4,1672,144,0,440,50,2020,2911968,818504,696,8,236964,4601200,10359988,128936,10165912,197128,10510388,7846244,4.08,33.36,9,153,153,0,0,0,5046,17,0.99,42,1,0.01
1682816700,22.68,0,196608,10,20,116,900,309,0,420,233,130,2903776,818503,697,8,245156,4659800,10400608,130116,10178864,223896,10424248,7845720,4.08,33.1,7,249,249,0,0,0,1771,7,0.35,0,0,0
1682817000,18.61,1925120,552960,0,20,7,1639,146,0,290,52,2080,2903780,818505,695,8,245152,4718448,10455568,130448,10144236,313440,10276988,7843148,4.11,32.75,7,153,153,0,0,0,4320,14,0.84,0,0,0
1682817300,21.9,0,212992,10,30,140,1122,327,10,350,223,210,2895588,818505,695,9,253344,5169068,10472672,124324,9717708,844060,9331988,7814820,4.46,32.13,9,316,316,0,0,0,3364,12,0.66,0,0,0
1682817600,23.02,2043904,188416,0,10,5,726,201,0,380,165,210,2895584,818503,697,9,253348,5171064,10367584,125640,9855180,597804,9573148,7814820,4.46,32.81,7,245,245,0,0,0,3129,21,0.61,42,1,0.01
1682817900,23.73,0,245760,0,20,6,1762,73,0,340,50,2870,2895584,818503,697,9,253348,5172392,10365504,126948,9987136,459852,9706416,7814820,4.46,32.84,7,238,238,0,0,0,4385,16,0.86,66,1,0.01
1682818200,18.65,0,241664,0,20,5,1495,162,0,300,115,2090,2887396,818505,695,9,261536,5173612,10458464,128164,10127356,415836,9745232,7814820,4.46,32.22,7,259,259,0,0,0,1736,10,0.34,0,0,0
1682818500,20.58,0,368640,0,20,0,896,228,0,360,41,230,2887396,818505,695,9,261536,5161068,10445460,129408,10250280,274412,9899356,7814820,4.46,32.33,7,192,192,0,0,0,2395,9,0.47,66,1,0.01
1682818800,18.25,0,282624,0,20,5,781,229,0,320,76,220,2887396,818505,695,9,261536,5185008,10447148,130056,10270880,261008,9888188,7814820,4.46,32.28,7,237,237,0,0,0,4942,32,0.97,0,0,0
1682819100,18.99,0,118784,20,20,58,780,312,0,290,316,120,2879200,818503,697,9,269732,5208364,10416428,130528,10261556,256472,9870344,7814308,4.47,32.37,7,360,360,0,0,0,2801,11,0.55,66,1,0.01
1682819400,18.6,0,114688,0,10,5,1089,194,0,310,194,1060,2879204,818505,695,9,269728,5216576,10435012,131092,10269616,272784,9843356,7807872,4.55,32.21,7,209,209,0,0,0,2901,11,0.57,0,0,0
1682819700,18.73,0,180224,0,10,0,712,183,0,260,86,210,2872604,818503,697,9,276328,5176024,10443348,131832,10305024,257584,9898676,7806836,4.56,32.08,9,242,242,0,0,0,4343,15,0.85,66,1,0.01
1682820000,22.5,0,12132352,0,20,55,1061,263,0,400,270,230,2864412,818502,698,10,284520,5150948,10390076,131712,10309960,221516,9961144,7800864,4.63,32.27,7,151,151,0,0,0,1614,6,0.32,0,0,0
1682820300,23.22,4890624,188416,10,20,8,724,282,10,280,342,200,2864416,818504,696,10,284516,5097340,10449964,132352,10317868,270344,9964608,7785696,4.82,31.91,6,201,201,0,0,0,2791,11,0.55,0,0,0
1682820600,23.5,0,45056,10,20,78,1366,193,10,440,104,1110,2864412,818502,698,10,284520,5029492,10390180,132832,10316960,209864,10093896,7785432,4.82,32.3,6,195,195,0,0,0,3743,14,0.73,0,0,0
1682820900,23.09,0,86016,10,20,8,1723,98,0,320,59,2900,2856220,818502,698,10,292712,5035504,10249516,132992,10233296,163736,10135256,7784920,4.83,33.12,8,201,201,0,0,0,3331,24,0.65,0,0,0
1682821200,19.98,0,176128,0,20,23,926,234,0,290,63,270,2856224,818504,696,10,292708,5002628,10448204,134016,10314596,278244,10049056,7782872,4.85,31.87,8,140,140,0,0,0,3250,12,0.63,0,0,0
1682821500,22.7,1470464,27328512,40,20,1,974,338,10,420,308,150,2848028,818502,698,10,300904,4983964,10400184,134596,10318436,237412,10108552,7782360,4.86,32.1,6,245,245,0,0,0,4871,15,0.95,0,0,0
1682821800,19.05,0,110592,60,20,4,1547,134,10,300,51,2160,2848028,818502,698,10,300904,4897784,10442560,135256,10330920,267928,10162196,7770072,5.01,31.82,6,193,193,0,0,0,2352,16,0.46,0,0,0
1682822100,23.15,1011712,27394048,20,20,4,1675,131,0,330,63,2300,2848028,818502,698,10,300904,4818832,10446752,135716,10338460,268536,10240440,7769304,5.02,31.77,6,237,237,0,0,0,1602,9,0.31,0,0,0
1682822400,19.57,151552,27262976,10,10,2,874,270,0,290,176,130,2839840,818504,696,10,309092,4777656,10442716,136048,10337380,272960,10277216,7768536,5.03,31.75,6,145,145,0,0,0,4270,17,0.83,0,0,0
1682822700,24.22,0,548864,0,20,10,1237,230,0,400,175,1140,2839836,818502,698,10,309096,3997016,10449332,127692,4438400,6270364,5150420,7725272,5.56,31.17,6,180,180,0,0,0,3273,14,0.64,0,0,0
1682823000,18.44,0,135168,0,20,67,1187,256,10,300,277,1170,2833244,818504,696,11,315688,3998636,10520608,128992,4551388,6233944,5184120,7727320,5.53,30.68,6,207,207,0,0,0,3066,12,0.6,0,0,0
1682823300,19.95,0,167936,0,20,2,1233,220,10,350,108,1190,2833240,818502,698,11,315692,4000236,10509716,130272,4685388,6088796,5329208,7727576,5.53,30.74,6,153,153,0,0,0,828,5,0.16,0,0,0
1682823600,22.71,0,176128,0,20,71,683,254,0,390,282,150,2864412,818502,698,10,284520,3999288,10473384,131576,4805212,5918704,5497328,7746520,5.3,31.05,6,175,175,0,0,0,1795,8,0.35,0,0,0
1682823900,21.75,0,77824,0,30,6,1269,203,0,440,84,1140,2864412,818502,698,10,284520,4011052,10485952,133392,4997300,5728476,5668300,7746520,5.3,31.03,8,217,217,0,0,0,2435,9,0.48,0,0,0
1682824200,20.78,0,126976,0,10,77,836,324,0,310,448,220,2856224,818504,696,10,292708,4012380,10510224,134696,5134988,5620280,5770856,7746520,5.3,30.83,6,201,201,0,0,0,2621,9,0.51,0,0,0
1682824500,21.84,0,106496,0,20,12,1610,88,10,350,53,2740,2856224,818504,696,10,292708,4013932,10505144,135708,5269148,5478316,5905180,7746520,5.3,30.88,8,249,249,0,0,0,4098,19,0.8,84,2,0.02
1682824800,18.4,0,53248,0,20,5,1482,132,0,320,138,2090,2856224,818504,696,10,292708,4015204,10500528,136632,5401404,5338800,6036772,7746520,5.3,30.92,6,201,201,0,0,0,2431,10,0.47,0,0,0
1682825100,24.01,0,270336,30,20,24,1076,428,0,430,632,130,2848028,818502,698,10,300904,4016496,10386180,137648,5542012,5090340,6276348,7746520,5.3,31.6,6,157,157,0,0,0,4590,30,0.9,0,0,0
1682825400,19.9,0,147456,0,30,6,1363,334,0,360,293,1170,2848032,818504,696,10,300900,4017828,10483580,138724,5676444,5050412,6312176,7746520,5.3,30.99,6,147,147,0,0,0,4141,16,0.81,0,0,0
1682825700,18.51,0,172032,10,20,61,558,226,10,250,154,220,2848032,818504,696,10,300900,4019152,10480412,139800,5808820,4909344,6447068,7746520,5.3,31.04,6,239,239,0,0,0,2684,21,0.52,0,0,0
1682826000,18.42,0,184320,10,20,8,781,219,0,270,93,140,2839836,818502,698,10,309096,4020328,10465672,140724,5949588,4757688,6591056,7746520,5.3,31.1,6,195,195,0,0,0,4436,13,0.87,0,0,0
1682826300,22.1,0,192512,0,20,11,1548,81,0,310,60,2660,2839840,818504,696,10,309092,4021616,10467816,141716,6082204,4622780,6716924,7746520,5.3,31.11,6,162,162,0,0,0,5198,18,1.02,0,0,0
1682826600,18.27,0,94208,20,20,41,720,303,0,290,290,110,2833244,818504,696,11,315688,4020848,10457512,142788,6221276,4475496,6859480,7746520,5.3,31.15,6,199,199,0,0,0,2628,11,0.51,0,0,0
1682826900,23.55,0,225280,0,20,124,1378,322,10,490,232,150,2864412,818502,698,10,284520,4040084,10409464,143776,6330064,4293968,7016164,7756248,5.18,31.61,6,155,155,0,0,0,4314,14,0.84,0,0,0
1682827200,19.1,0,27238400,10,20,3,1096,179,10,290,128,1090,2864416,818504,696,10,284516,4041452,10469896,144792,6466696,4213324,7087904,7756504,5.17,31.25,6,173,173,0,0,0,1367,6,0.27,0,0,0
1682827500,18.2,0,221184,10,20,9,1262,223,0,300,179,1080,2864416,818504,696,10,284516,4042752,10466508,145760,6599244,4071964,7223088,7756504,5.17,31.3,8,187,187,0,0,0,2564,11,0.5,0,0,0
1682827800,22.75,0,69632,0,20,5,943,309,0,390,264,170,2856220,818502,698,10,292712,4044028,10399180,146780,6740152,3867472,7422408,7756504,5.17,31.69,6,173,173,0,0,0,3905,16,0.76,0,0,0
1682828100,24.01,0,331776,10,20,4,799,326,10,380,363,140,2856224,818504,696,10,292708,4047536,10448400,147808,5851988,4822832,6478368,7756504,5.17,31.26,8,159,159,0,0,0,3322,12,0.65,0,0,0
1682828400,18.46,0,184320,20,20,77,909,295,0,310,303,210,2848028,818502,698,10,300904,4048584,10415704,148848,5992928,4656332,6641160,7756504,5.17,31.42,8,189,189,0,0,0,2143,9,0.42,0,0,0
